lon,lat,Nazov,DELAY,Current_Stop,From,Destination,Current_Time,Current_Day,Current_Hour,Current_Minutes,Current_Seconds
21.75188,48.85705,Os 9116 ,0,Nižný Hrabovec,Humenné,Prešov,1611832580115,28,12,16,20
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832640040,28,12,17,20
21.22393,48.85288,Os 8514 ,60,Kysak,Košice,Lipany,1611832640040,28,12,17,20
21.75188,48.85705,Os 9116 ,0,Nižný Hrabovec,Humenné,Prešov,1611832640040,28,12,17,20
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832670086,28,12,17,50
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832670086,28,12,17,50
21.75188,48.85705,Os 9116 ,0,Nižný Hrabovec,Humenné,Prešov,1611832670086,28,12,17,50
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832685042,28,12,18,5
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832685042,28,12,18,5
21.75188,48.85705,Os 9116 ,0,Nižný Hrabovec,Humenné,Prešov,1611832685042,28,12,18,5
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832700068,28,12,18,20
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832700068,28,12,18,20
21.83458,48.67913,REX 1908 ,0,Bánovce nad Ondavou,Humenné,Košice,1611832700068,28,12,18,20
21.75188,48.85705,Os 9116 ,0,Nižný Hrabovec,Humenné,Prešov,1611832700068,28,12,18,20
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832730084,28,12,18,50
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832730084,28,12,18,50
21.75188,48.85705,Os 9116 ,0,Nižný Hrabovec,Humenné,Prešov,1611832730084,28,12,18,50
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832745076,28,12,19,5
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832745076,28,12,19,5
21.75188,48.85705,Os 9116 ,0,Nižný Hrabovec,Humenné,Prešov,1611832745076,28,12,19,5
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832760084,28,12,19,20
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832760084,28,12,19,20
21.75188,48.85705,Os 9116 ,360,Nižný Hrabovec,Humenné,Prešov,1611832760084,28,12,19,20
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832775088,28,12,19,35
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832775088,28,12,19,35
21.75188,48.85705,Os 9116 ,360,Nižný Hrabovec,Humenné,Prešov,1611832775088,28,12,19,35
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832790101,28,12,19,50
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832790101,28,12,19,50
21.75188,48.85705,Os 9116 ,420,Nižný Hrabovec,Humenné,Prešov,1611832790101,28,12,19,50
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832805109,28,12,20,5
21.75188,48.85705,Os 9116 ,420,Nižný Hrabovec,Humenné,Prešov,1611832805109,28,12,20,5
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832805109,28,12,20,5
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832850123,28,12,20,50
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832850123,28,12,20,50
20.88621,48.92171,Os 7814 ,0,Krompachy,Košice,Poprad-Tatry,1611832850123,28,12,20,50
21.75188,48.85705,Os 9116 ,480,Nižný Hrabovec,Humenné,Prešov,1611832850123,28,12,20,50
20.88621,48.92171,Os 7814 ,0,Krompachy,Košice,Poprad-Tatry,1611832865136,28,12,21,5
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832865136,28,12,21,5
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832865136,28,12,21,5
21.75188,48.85705,Os 9116 ,480,Nižný Hrabovec,Humenné,Prešov,1611832865136,28,12,21,5
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832880152,28,12,21,20
20.88621,48.92171,Os 7814 ,0,Krompachy,Košice,Poprad-Tatry,1611832880152,28,12,21,20
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832880152,28,12,21,20
21.75188,48.85705,Os 9116 ,480,Nižný Hrabovec,Humenné,Prešov,1611832880152,28,12,21,20
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832910164,28,12,21,50
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832910164,28,12,21,50
21.75188,48.85705,Os 9116 ,540,Nižný Hrabovec,Humenné,Prešov,1611832910164,28,12,21,50
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832925155,28,12,22,5
20.88621,48.92171,Os 7817 ,360,Krompachy,Poprad-Tatry,Košice,1611832925155,28,12,22,5
21.75188,48.85705,Os 9116 ,540,Nižný Hrabovec,Humenné,Prešov,1611832925155,28,12,22,5
21.241086,48.873332,Os 8514 ,480,Ličartovce,Košice,Lipany,1611832940166,28,12,22,20
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832940166,28,12,22,20
21.75188,48.85705,Os 9116 ,540,Nižný Hrabovec,Humenné,Prešov,1611832940166,28,12,22,20
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832955177,28,12,22,35
21.241086,48.873332,Os 8514 ,480,Ličartovce,Košice,Lipany,1611832955177,28,12,22,35
21.75188,48.85705,Os 9116 ,540,Nižný Hrabovec,Humenné,Prešov,1611832955177,28,12,22,35
21.241086,48.873332,Os 8514 ,480,Ličartovce,Košice,Lipany,1611832970186,28,12,22,50
21.75188,48.85705,Os 9116 ,600,Nižný Hrabovec,Humenné,Prešov,1611832970186,28,12,22,50
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832970186,28,12,22,50
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611832985320,28,12,23,5
21.75188,48.85705,Os 9116 ,600,Nižný Hrabovec,Humenné,Prešov,1611832985320,28,12,23,5
21.241086,48.873332,Os 8514 ,480,Ličartovce,Košice,Lipany,1611832985320,28,12,23,5
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611833000210,28,12,23,20
21.241086,48.873332,Os 8514 ,480,Ličartovce,Košice,Lipany,1611833000210,28,12,23,20
21.75188,48.85705,Os 9116 ,600,Nižný Hrabovec,Humenné,Prešov,1611833000210,28,12,23,20
20.95992,49.15203,Os 8517 ,360,Lipany,Lipany,Košice,1611833000210,28,12,23,20
21.241086,48.873332,Os 8514 ,480,Ličartovce,Košice,Lipany,1611833015241,28,12,23,35
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611833015241,28,12,23,35
20.95992,49.15203,Os 8517 ,360,Lipany,Lipany,Košice,1611833015241,28,12,23,35
21.75188,48.85705,Os 9116 ,600,Nižný Hrabovec,Humenné,Prešov,1611833015241,28,12,23,35
21.241086,48.873332,Os 8514 ,480,Ličartovce,Košice,Lipany,1611833030229,28,12,23,50
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611833030229,28,12,23,50
20.95992,49.15203,Os 8517 ,420,Lipany,Lipany,Košice,1611833030229,28,12,23,50
21.82483,48.86766,Os 9115 ,0,Strážske,Prešov,Humenné,1611833030229,28,12,23,50
21.75188,48.85705,Os 9116 ,660,Nižný Hrabovec,Humenné,Prešov,1611833030229,28,12,23,50
21.241086,48.873332,Os 8514 ,480,Ličartovce,Košice,Lipany,1611833045218,28,12,24,5
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611833045218,28,12,24,5
21.82483,48.86766,Os 9115 ,0,Strážske,Prešov,Humenné,1611833045218,28,12,24,5
20.95992,49.15203,Os 8517 ,420,Lipany,Lipany,Košice,1611833045218,28,12,24,5
21.75188,48.85705,Os 9116 ,660,Nižný Hrabovec,Humenné,Prešov,1611833045218,28,12,24,5
21.241086,48.873332,Os 8515 ,60,Ličartovce,Lipany,Košice,1611833060290,28,12,24,20
21.82483,48.86766,Os 9115 ,0,Strážske,Prešov,Humenné,1611833060290,28,12,24,20
21.75188,48.85705,Os 9116 ,660,Nižný Hrabovec,Humenné,Prešov,1611833060290,28,12,24,20
20.95992,49.15203,Os 8517 ,420,Lipany,Lipany,Košice,1611833060290,28,12,24,20
20.95992,49.15203,Os 8517 ,480,Lipany,Lipany,Košice,1611833090254,28,12,24,50
21.82483,48.86766,Os 9115 ,0,Strážske,Prešov,Humenné,1611833090254,28,12,24,50
21.75188,48.85705,Os 9116 ,720,Nižný Hrabovec,Humenné,Prešov,1611833090254,28,12,24,50
20.95992,49.15203,Os 8517 ,480,Lipany,Lipany,Košice,1611833105258,28,12,25,5
21.82483,48.86766,Os 9115 ,0,Strážske,Prešov,Humenné,1611833105258,28,12,25,5
21.75188,48.85705,Os 9116 ,720,Nižný Hrabovec,Humenné,Prešov,1611833105258,28,12,25,5
21.00288,48.60123,R 931 GEMERAN,-60,Moldava nad Bodvou,Zvolen osobná stanica,Košice,1611833120273,28,12,25,20
20.95992,49.15203,Os 8517 ,480,Lipany,Lipany,Košice,1611833120273,28,12,25,20
21.75188,48.85705,Os 9116 ,720,Nižný Hrabovec,Humenné,Prešov,1611833120273,28,12,25,20
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833150269,28,12,25,50
21.00288,48.60123,R 931 GEMERAN,-60,Moldava nad Bodvou,Zvolen osobná stanica,Košice,1611833150269,28,12,25,50
20.95992,49.15203,Os 8517 ,540,Lipany,Lipany,Košice,1611833150269,28,12,25,50
21.75188,48.85705,Os 9116 ,780,Nižný Hrabovec,Humenné,Prešov,1611833150269,28,12,25,50
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833165276,28,12,26,5
21.00288,48.60123,R 931 GEMERAN,-60,Moldava nad Bodvou,Zvolen osobná stanica,Košice,1611833165276,28,12,26,5
20.95992,49.15203,Os 8517 ,540,Lipany,Lipany,Košice,1611833165276,28,12,26,5
21.75188,48.85705,Os 9116 ,780,Nižný Hrabovec,Humenné,Prešov,1611833165276,28,12,26,5
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833180285,28,12,26,20
21.00288,48.60123,R 931 GEMERAN,-60,Moldava nad Bodvou,Zvolen osobná stanica,Košice,1611833180285,28,12,26,20
21.75188,48.85705,Os 9116 ,780,Nižný Hrabovec,Humenné,Prešov,1611833180285,28,12,26,20
20.95992,49.15203,Os 8517 ,540,Lipany,Lipany,Košice,1611833180285,28,12,26,20
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833195301,28,12,26,35
20.95992,49.15203,Os 8517 ,540,Lipany,Lipany,Košice,1611833195301,28,12,26,35
21.00288,48.60123,R 931 GEMERAN,-60,Moldava nad Bodvou,Zvolen osobná stanica,Košice,1611833195301,28,12,26,35
21.75188,48.85705,Os 9116 ,780,Nižný Hrabovec,Humenné,Prešov,1611833195301,28,12,26,35
21.00288,48.60123,R 931 GEMERAN,-60,Moldava nad Bodvou,Zvolen osobná stanica,Košice,1611833210289,28,12,26,50
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833210289,28,12,26,50
20.95992,49.15203,Os 8517 ,600,Lipany,Lipany,Košice,1611833210289,28,12,26,50
21.75188,48.85705,Os 9116 ,840,Nižný Hrabovec,Humenné,Prešov,1611833210289,28,12,26,50
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833225319,28,12,27,5
21.00288,48.60123,R 931 GEMERAN,-60,Moldava nad Bodvou,Zvolen osobná stanica,Košice,1611833225319,28,12,27,5
20.95992,49.15203,Os 8517 ,600,Lipany,Lipany,Košice,1611833225319,28,12,27,5
21.75188,48.85705,Os 9116 ,840,Nižný Hrabovec,Humenné,Prešov,1611833225319,28,12,27,5
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833240340,28,12,27,20
21.00288,48.60123,R 931 GEMERAN,-60,Moldava nad Bodvou,Zvolen osobná stanica,Košice,1611833240340,28,12,27,20
20.95992,49.15203,Os 8517 ,600,Lipany,Lipany,Košice,1611833240340,28,12,27,20
21.22393,48.85288,Os 8515 ,420,Kysak,Lipany,Košice,1611833240340,28,12,27,20
21.75188,48.85705,Os 9116 ,840,Nižný Hrabovec,Humenné,Prešov,1611833240340,28,12,27,20
21.00288,48.60123,R 931 GEMERAN,-60,Moldava nad Bodvou,Zvolen osobná stanica,Košice,1611833255315,28,12,27,35
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833255315,28,12,27,35
21.22393,48.85288,Os 8515 ,420,Kysak,Lipany,Košice,1611833255315,28,12,27,35
20.95992,49.15203,Os 8517 ,600,Lipany,Lipany,Košice,1611833255315,28,12,27,35
21.75188,48.85705,Os 9116 ,840,Nižný Hrabovec,Humenné,Prešov,1611833255315,28,12,27,35
21.22393,48.85288,Os 8515 ,480,Kysak,Lipany,Košice,1611833270328,28,12,27,50
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833270328,28,12,27,50
20.95992,49.15203,Os 8517 ,660,Lipany,Lipany,Košice,1611833270328,28,12,27,50
21.75188,48.85705,Os 9116 ,900,Nižný Hrabovec,Humenné,Prešov,1611833270328,28,12,27,50
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833285333,28,12,28,5
21.22393,48.85288,Os 8515 ,480,Kysak,Lipany,Košice,1611833285333,28,12,28,5
20.95992,49.15203,Os 8517 ,660,Lipany,Lipany,Košice,1611833285333,28,12,28,5
21.75188,48.85705,Os 9116 ,900,Nižný Hrabovec,Humenné,Prešov,1611833285333,28,12,28,5
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833300356,28,12,28,20
21.22393,48.85288,Os 8515 ,480,Kysak,Lipany,Košice,1611833300356,28,12,28,20
21.75188,48.85705,Os 9116 ,900,Nižný Hrabovec,Humenné,Prešov,1611833300356,28,12,28,20
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833315348,28,12,28,35
21.22393,48.85288,Os 8515 ,480,Kysak,Lipany,Košice,1611833315348,28,12,28,35
21.75188,48.85705,Os 9116 ,900,Nižný Hrabovec,Humenné,Prešov,1611833315348,28,12,28,35
21.22393,48.85288,Os 8515 ,480,Kysak,Lipany,Košice,1611833330360,28,12,28,50
20.80377,48.93557,Os 7814 ,0,Spišské Vlachy,Košice,Poprad-Tatry,1611833330360,28,12,28,50
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833330360,28,12,28,50
21.75188,48.85705,Os 9116 ,960,Nižný Hrabovec,Humenné,Prešov,1611833330360,28,12,28,50
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833345370,28,12,29,5
21.22393,48.85288,Os 8515 ,480,Kysak,Lipany,Košice,1611833345370,28,12,29,5
20.80377,48.93557,Os 7814 ,0,Spišské Vlachy,Košice,Poprad-Tatry,1611833345370,28,12,29,5
21.75188,48.85705,Os 9116 ,960,Nižný Hrabovec,Humenné,Prešov,1611833345370,28,12,29,5
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833360373,28,12,29,20
21.22393,48.85288,Os 8515 ,480,Kysak,Lipany,Košice,1611833360373,28,12,29,20
21.75188,48.85705,Os 9116 ,960,Nižný Hrabovec,Humenné,Prešov,1611833360373,28,12,29,20
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833390395,28,12,29,50
21.22393,48.85288,Os 8515 ,480,Kysak,Lipany,Košice,1611833390395,28,12,29,50
21.75188,48.85705,Os 9116 ,1020,Nižný Hrabovec,Humenné,Prešov,1611833390395,28,12,29,50
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833405398,28,12,30,5
21.22393,48.85288,Os 8515 ,480,Kysak,Lipany,Košice,1611833405398,28,12,30,5
21.75188,48.85705,Os 9116 ,1020,Nižný Hrabovec,Humenné,Prešov,1611833405398,28,12,30,5
21.22393,48.85288,Os 8515 ,480,Kysak,Lipany,Košice,1611833450435,28,12,30,50
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833450435,28,12,30,50
21.75188,48.85705,Os 9116 ,1080,Nižný Hrabovec,Humenné,Prešov,1611833450435,28,12,30,50
21.22393,48.85288,Os 8515 ,480,Kysak,Lipany,Košice,1611833465483,28,12,31,5
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833465483,28,12,31,5
21.75188,48.85705,Os 9116 ,1080,Nižný Hrabovec,Humenné,Prešov,1611833465483,28,12,31,5
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833480421,28,12,31,20
21.75188,48.85705,Os 9116 ,1080,Nižný Hrabovec,Humenné,Prešov,1611833480421,28,12,31,20
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833510459,28,12,31,50
21.75188,48.85705,Os 9116 ,1140,Nižný Hrabovec,Humenné,Prešov,1611833510459,28,12,31,50
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833525484,28,12,32,5
21.75188,48.85705,Os 9116 ,1140,Nižný Hrabovec,Humenné,Prešov,1611833525484,28,12,32,5
21.22393,48.85288,R 608 TATRAN,120,Kysak,Košice,Bratislava hlavná stanica,1611833540459,28,12,32,20
21.75188,48.85705,Os 9116 ,1140,Nižný Hrabovec,Humenné,Prešov,1611833540459,28,12,32,20
20.471821,49.184593,Os 8315 ,0,Spišská Belá zastávka,Poprad-Tatry,Stará Ľubovňa,1611833570535,28,12,32,50
21.75188,48.85705,Os 9116 ,1200,Nižný Hrabovec,Humenné,Prešov,1611833570535,28,12,32,50
20.471821,49.184593,Os 8315 ,0,Spišská Belá zastávka,Poprad-Tatry,Stará Ľubovňa,1611833585502,28,12,33,5
21.75188,48.85705,Os 9116 ,1200,Nižný Hrabovec,Humenné,Prešov,1611833585502,28,12,33,5
21.75188,48.85705,Os 9116 ,1200,Nižný Hrabovec,Humenné,Prešov,1611833600524,28,12,33,20
21.75188,48.85705,Os 9116 ,1260,Nižný Hrabovec,Humenné,Prešov,1611833630527,28,12,33,50
21.75188,48.85705,Os 9116 ,1260,Nižný Hrabovec,Humenné,Prešov,1611833645522,28,12,34,5
21.75188,48.85705,Os 9116 ,1320,Nižný Hrabovec,Humenné,Prešov,1611833690571,28,12,34,50
21.01324,48.89469,Os 7817 ,780,Margecany,Poprad-Tatry,Košice,1611833720591,28,12,35,20
21.75188,48.85705,Os 9116 ,1320,Nižný Hrabovec,Humenné,Prešov,1611833720591,28,12,35,20
21.01324,48.89469,Os 7817 ,780,Margecany,Poprad-Tatry,Košice,1611833735616,28,12,35,35
21.75188,48.85705,Os 9116 ,1320,Nižný Hrabovec,Humenné,Prešov,1611833735616,28,12,35,35
21.75188,48.85705,Os 9116 ,1380,Nižný Hrabovec,Humenné,Prešov,1611833750596,28,12,35,50
21.75188,48.85705,Os 9116 ,1380,Nižný Hrabovec,Humenné,Prešov,1611833765619,28,12,36,5
21.82483,48.86766,REX 1901 ,0,Strážske,Košice,Humenné,1611833780633,28,12,36,20
21.75188,48.85705,Os 9116 ,1380,Nižný Hrabovec,Humenné,Prešov,1611833780633,28,12,36,20
21.82483,48.86766,REX 1901 ,0,Strážske,Košice,Humenné,1611833810660,28,12,36,50
21.75188,48.85705,Os 9116 ,1440,Nižný Hrabovec,Humenné,Prešov,1611833810660,28,12,36,50
21.82483,48.86766,REX 1901 ,0,Strážske,Košice,Humenné,1611833825759,28,12,37,5
21.75188,48.85705,Os 9116 ,1440,Nižný Hrabovec,Humenné,Prešov,1611833825759,28,12,37,5
21.82483,48.86766,REX 1901 ,0,Strážske,Košice,Humenné,1611833840718,28,12,37,20
21.75188,48.85705,Os 9116 ,1440,Nižný Hrabovec,Humenné,Prešov,1611833840718,28,12,37,20
21.82483,48.86766,REX 1901 ,0,Strážske,Košice,Humenné,1611833870695,28,12,37,50
21.75188,48.85705,Os 9116 ,1500,Nižný Hrabovec,Humenné,Prešov,1611833870695,28,12,37,50
21.82483,48.86766,REX 1901 ,0,Strážske,Košice,Humenné,1611833885671,28,12,38,5
21.75188,48.85705,Os 9116 ,1500,Nižný Hrabovec,Humenné,Prešov,1611833885671,28,12,38,5
21.249126,48.983379,Os 8514 ,480,Prešov,Košice,Lipany,1611833900688,28,12,38,20
21.75188,48.85705,Os 9116 ,1500,Nižný Hrabovec,Humenné,Prešov,1611833900688,28,12,38,20
21.249126,48.983379,Os 8514 ,480,Prešov,Košice,Lipany,1611833915696,28,12,38,35
21.75188,48.85705,Os 9116 ,1500,Nižný Hrabovec,Humenné,Prešov,1611833915696,28,12,38,35
21.249126,48.983379,Os 8514 ,480,Prešov,Košice,Lipany,1611833930704,28,12,38,50
21.75188,48.85705,Os 9116 ,1560,Nižný Hrabovec,Humenné,Prešov,1611833930704,28,12,38,50
21.249126,48.983379,Os 8514 ,480,Prešov,Košice,Lipany,1611833945704,28,12,39,5
21.75188,48.85705,Os 9116 ,1560,Nižný Hrabovec,Humenné,Prešov,1611833945704,28,12,39,5
21.249126,48.983379,Os 8514 ,480,Prešov,Košice,Lipany,1611833960716,28,12,39,20
21.75188,48.85705,Os 9116 ,1560,Nižný Hrabovec,Humenné,Prešov,1611833960716,28,12,39,20
21.75188,48.85705,Os 9116 ,1620,Nižný Hrabovec,Humenné,Prešov,1611833990751,28,12,39,50
21.75188,48.85705,Os 9116 ,1620,Nižný Hrabovec,Humenné,Prešov,1611834005764,28,12,40,5
21.75188,48.85705,Os 9116 ,1680,Nižný Hrabovec,Humenné,Prešov,1611834050764,28,12,40,50
21.75188,48.85705,Os 9116 ,1680,Nižný Hrabovec,Humenné,Prešov,1611834065792,28,12,41,5
21.75188,48.85705,Os 9116 ,1680,Nižný Hrabovec,Humenné,Prešov,1611834080790,28,12,41,20
21.90506,49.26186,Os 8916 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611834080790,28,12,41,20
21.90506,49.26186,Os 8916 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611834110823,28,12,41,50
21.75188,48.85705,Os 9116 ,1740,Nižný Hrabovec,Humenné,Prešov,1611834110823,28,12,41,50
21.90506,49.26186,Os 8916 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611834125830,28,12,42,5
21.75188,48.85705,Os 9116 ,1740,Nižný Hrabovec,Humenné,Prešov,1611834125830,28,12,42,5
21.90506,49.26186,Os 8916 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611834140815,28,12,42,20
21.75188,48.85705,Os 9116 ,1740,Nižný Hrabovec,Humenné,Prešov,1611834140815,28,12,42,20
21.24601,48.7958,Os 7816 ,0,Kostoľany nad Hornádom,Košice,Poprad-Tatry,1611834170843,28,12,42,50
21.75188,48.85705,Os 9116 ,1800,Nižný Hrabovec,Humenné,Prešov,1611834170843,28,12,42,50
21.90506,49.26186,Os 8916 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611834170843,28,12,42,50
21.24601,48.7958,Os 7816 ,0,Kostoľany nad Hornádom,Košice,Poprad-Tatry,1611834185835,28,12,43,5
21.90506,49.26186,Os 8916 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611834185835,28,12,43,5
21.75188,48.85705,Os 9116 ,1800,Nižný Hrabovec,Humenné,Prešov,1611834185835,28,12,43,5
21.75188,48.85705,Os 9116 ,1800,Nižný Hrabovec,Humenné,Prešov,1611834200857,28,12,43,20
21.90506,49.26186,Os 8916 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611834200857,28,12,43,20
21.75188,48.85705,Os 9116 ,1800,Nižný Hrabovec,Humenné,Prešov,1611834215868,28,12,43,35
21.90506,49.26186,Os 8916 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611834215868,28,12,43,35
21.90506,49.26186,Os 8916 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611834230882,28,12,43,50
21.75188,48.85705,Os 9116 ,1860,Nižný Hrabovec,Humenné,Prešov,1611834230882,28,12,43,50
21.75188,48.85705,Os 9116 ,1860,Nižný Hrabovec,Humenné,Prešov,1611834245930,28,12,44,5
21.90506,49.26186,Os 8916 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1611834245930,28,12,44,5
21.75188,48.85705,Os 9116 ,1860,Nižný Hrabovec,Humenné,Prešov,1611834260895,28,12,44,20
21.75188,48.85705,Os 9116 ,1920,Nižný Hrabovec,Humenné,Prešov,1611834290917,28,12,44,50
21.75188,48.85705,Os 9116 ,1920,Nižný Hrabovec,Humenné,Prešov,1611834305975,28,12,45,5
21.75188,48.85705,Os 9116 ,1980,Nižný Hrabovec,Humenné,Prešov,1611834350939,28,12,45,50
21.75188,48.85705,Os 9116 ,1980,Nižný Hrabovec,Humenné,Prešov,1611834366020,28,12,46,6
21.75188,48.85705,Os 9116 ,1980,Nižný Hrabovec,Humenné,Prešov,1611834380943,28,12,46,20
21.75188,48.85705,Os 9116 ,2040,Nižný Hrabovec,Humenné,Prešov,1611834410962,28,12,46,50
21.75188,48.85705,Os 9116 ,2040,Nižný Hrabovec,Humenné,Prešov,1611834426000,28,12,47,6
21.01324,48.89469,Os 7450 ,300,Margecany,Margecany,Mlynky,1611834440978,28,12,47,20
21.01324,48.89469,R 608 TATRAN,360,Margecany,Košice,Bratislava hlavná stanica,1611834440978,28,12,47,20
21.75188,48.85705,Os 9116 ,2040,Nižný Hrabovec,Humenné,Prešov,1611834440978,28,12,47,20
21.01324,48.89469,R 608 TATRAN,360,Margecany,Košice,Bratislava hlavná stanica,1611834456035,28,12,47,36
21.01324,48.89469,Os 7450 ,300,Margecany,Margecany,Mlynky,1611834456035,28,12,47,36
21.75188,48.85705,Os 9116 ,2040,Nižný Hrabovec,Humenné,Prešov,1611834456035,28,12,47,36
21.20295,49.04477,Os 8517 ,0,Veľký Šariš,Lipany,Košice,1611834470990,28,12,47,50
21.75188,48.85705,Os 9116 ,2100,Nižný Hrabovec,Humenné,Prešov,1611834470990,28,12,47,50
21.20295,49.04477,Os 8517 ,0,Veľký Šariš,Lipany,Košice,1611834486028,28,12,48,6
21.75188,48.85705,Os 9116 ,2100,Nižný Hrabovec,Humenné,Prešov,1611834486028,28,12,48,6
