lon,lat,ROUTE_NUMBER,Trip,TripTime,vehicleID,lastStopOrder,lineID,lineType,DELAY,Current_Stop,Current_Stop_ID,Current_Time,Current_Day,Current_Hour,Current_Minutes,Current_Seconds,destination,Dir
21.24701,49.00355,707444,39,1045,1007803967,3,1007040415,2,33,"Prešov, pri mestskom cintoríne",2359,1614097964316,23,17,32,44,"Giraltovce, AS",1
21.0897,49.10398,708455,37,1055,1007804532,1,1007040437,2,-299,"Sabinov,,AS",2316,1614097964316,23,17,32,44,"Drienica, hotel Javorná",1
21.24701,49.00355,707444,39,1045,1007803967,3,1007040415,2,33,"Prešov, pri mestskom cintoríne",2359,1614097979328,23,17,32,59,"Giraltovce, AS",1
21.25072,48.98508,707418,57,1055,1007803460,1,1007040403,2,-307,"Prešov,,AS ",2361,1614097979328,23,17,32,59,"Župčany, Biela hlina",1
20.94304,48.99884,707421,27,1010,1007803577,40,1007040405,2,17,"Široké, OcÚ",614,1614097979328,23,17,32,59,"Prešov, AS",1
21.0897,49.10398,708455,37,1055,1007804532,1,1007040437,2,-299,"Sabinov,,AS",2316,1614097979328,23,17,32,59,"Drienica, hotel Javorná",1
21.39396,49.19031,701407,74,1045,1007802453,21,1007040358,2,155,"Kochanovce, rázc.",820,1614097994375,23,17,33,14,"Bardejov, AS",0
21.35823,49.42603,701428,15,1000,1007802907,29,1007040369,2,95,Vyšná Polianka č.d. 7,130,1614097994375,23,17,33,14,"Ondavka, garáž",1
21.27809,48.84424,707410,56,1030,1007803271,15,1007040400,2,47,"Lemešany,,č.d.64",2133,1614097994375,23,17,33,14,"Prešov, AS",0
21.25087,48.98512,707410,47,1055,1007803304,1,1007040400,2,-357,"Prešov,,AS ",2361,1614097994375,23,17,33,14,"Košice, AS",1
21.25071,48.98505,707418,57,1055,1007803460,1,1007040403,2,-247,"Prešov,,AS ",2361,1614097994375,23,17,33,14,"Župčany, Biela hlina",1
21.25107,48.98522,707419,15,1055,1007803521,1,1007040404,2,-263,"Prešov,,AS ",2361,1614097994375,23,17,33,14,"Víťaz, kostol",1
21.08494,49.10757,708468,41,1050,1007804695,5,1007040441,2,3,"Sabinov, rázc. Drienica",192,1614097994375,23,17,33,14,"Olejníkov, Majdan, rázc.",1
21.35823,49.42603,701428,15,1000,1007802907,29,1007040369,2,95,Vyšná Polianka č.d. 7,130,1614098009328,23,17,33,29,"Ondavka, garáž",1
21.25071,48.98505,707418,57,1055,1007803460,1,1007040403,2,-247,"Prešov,,AS ",2361,1614098009328,23,17,33,29,"Župčany, Biela hlina",1
21.20512,49.09363,707435,23,1015,1007803773,20,1007040410,2,-98,"Hubošovce, kaplnka",76,1614098009328,23,17,33,29,"Jakubovany, hasičská zbrojnica",1
20.95292,49.18406,708412,40,1047,1007804436,38,1007040434,2,-25,"Kamenica, razc.",276,1614098009328,23,17,33,29,"Lipany, AS",0
21.25107,48.98522,707419,15,1055,1007803521,1,1007040404,2,-203,"Prešov,,AS ",2361,1614098024330,23,17,33,44,"Víťaz, kostol",1
21.25834,49.01083,701412,12,1040,1007802543,6,1007040360,2,129,"Ľubotice, Dopravný podnik ",2897,1614098039341,23,17,33,59,"Bardejov, AS",0
21.30661,49.37125,701427,82,1040,1007802870,21,1007040368,2,176,Zborov Mlynská,103,1614098054355,23,17,34,14,"Bardejov, AS",0
21.25866,48.95133,707408,45,1045,1007803245,5,1007040399,2,113,"Prešov, Vysielač rázc. ",1733,1614098054355,23,17,34,14,"Lemešany, nám.",1
21.25107,48.98522,707419,15,1055,1007803521,1,1007040404,2,-203,"Prešov,,AS ",2361,1614098054355,23,17,34,14,"Víťaz, kostol",1
21.20602,49.06861,707437,31,1030,1007803826,12,1007040412,2,-21,"Gregorovce, OcÚ",56,1614098084387,23,17,34,44,"Terňa, potraviny",1
21.25741,49.01052,707444,39,1045,1007803967,4,1007040415,2,14,"Ľubotice, Dopravný podnik ",2897,1614098084387,23,17,34,44,"Giraltovce, AS",1
21.08965,49.10398,708455,37,1055,1007804532,1,1007040437,2,-179,"Sabinov,,AS",2316,1614098084387,23,17,34,44,"Drienica, hotel Javorná",1
21.25688,48.9591,707407,12,1030,1007803188,23,1007040398,2,77,"Prešov, Petrovianska ul. ",1143,1614098099381,23,17,34,59,"Prešov, AS",0
21.12092,49.01389,707424,30,1035,1007803619,29,1007040406,2,12,"Svinia, pož.zbroj.",474,1614098099381,23,17,34,59,"Prešov, AS",0
21.20511,49.09859,707435,23,1015,1007803773,21,1007040410,2,-32,"Habušovce, MŠ",44,1614098099381,23,17,34,59,"Jakubovany, hasičská zbrojnica",1
21.25741,49.01052,707444,39,1045,1007803967,4,1007040415,2,14,"Ľubotice, Dopravný podnik ",2897,1614098099381,23,17,34,59,"Giraltovce, AS",1
21.25688,48.9591,707407,12,1030,1007803188,23,1007040398,2,77,"Prešov, Petrovianska ul. ",1143,1614098114383,23,17,35,14,"Prešov, AS",0
21.18883,48.90077,707416,75,1020,1007803372,20,1007040401,2,39,"Ľubovec, Ruské Pekľany, otočisko",439,1614098144401,23,17,35,44,"Klenov, OcÚ",1
21.2507,48.98505,707418,57,1055,1007803460,1,1007040403,2,-127,"Prešov,,AS ",2361,1614098144401,23,17,35,44,"Župčany, Biela hlina",1
21.2507,48.98505,707418,57,1055,1007803460,1,1007040403,2,-127,"Prešov,,AS ",2361,1614098159393,23,17,35,59,"Župčany, Biela hlina",1
21.20511,49.09859,707435,23,1015,1007803773,21,1007040410,2,-32,"Habušovce, MŠ",44,1614098174398,23,17,36,14,"Jakubovany, hasičská zbrojnica",1
21.25073,48.98466,707419,15,1055,1007803521,1,1007040404,2,-83,"Prešov,,AS ",2361,1614098189443,23,17,36,29,"Víťaz, kostol",1
21.42965,49.29118,701402,2,1040,1007802310,10,1007040355,2,12,"Hažlín, č.d. 2",751,1614098219423,23,17,36,59,"Bardejov, AS",0
21.25743,49.0106,707448,9,1045,1007804071,5,1007040419,2,92,"Ľubotice, Dopravný podnik ",2897,1614098219423,23,17,36,59,"Pavlovce, otoč.",1
21.33862,49.43649,701428,26,1055,1007802901,1,1007040369,2,88,Ondavka Garáž,124,1614098324467,23,17,38,44,"Bardejov, AS",0
20.94575,49.04735,707421,136,1045,1007803568,17,1007040405,2,119,"Lipovce, Salvátor",604,1614098354473,23,17,39,14,"Prešov, AS",0
21.0562,49.05747,708459,118,1014,1007804551,57,1007040438,2,-46,"Jarovnice, rázc. Daletice",533,1614098354473,23,17,39,14,"Sabinov, AS",0
21.5116,49.11911,701404,9,1000,1007802375,41,1007040356,2,52,"Giraltovce, Budovateľská č.183",1462,1614098369480,23,17,39,29,"Giraltovce, AS",1
21.28092,49.02301,707444,39,1045,1007803967,6,1007040415,2,-32,"Prešov,  Nižná Šebastová, rešt.",888,1614098369480,23,17,39,29,"Giraltovce, AS",1
21.47293,49.10091,707445,31,1010,1007804001,27,1007040416,2,73,"Lúčka, rázc.",361,1614098369480,23,17,39,29,"Giraltovce, AS",1
20.94576,49.04735,707421,136,1045,1007803568,17,1007040405,2,179,"Lipovce, Salvátor",604,1614098414511,23,17,40,14,"Prešov, AS",0
21.28776,49.34097,701429,12,1015,1007802915,31,1007040370,2,224,Bardejov Dlhá Lúka Osada,95,1614098459530,23,17,40,59,"Bardejov, AS",0
21.57385,49.30264,707446,22,1035,1007804024,11,1007040417,2,-42,"Svidník,,AS",2662,1614098489555,23,17,41,29,"Prešov, AS",0
21.10565,49.11761,708455,37,1055,1007804532,6,1007040437,2,19,"Drienica, rázc. Jakubovany",195,1614098489555,23,17,41,29,"Drienica, hotel Javorná",1
21.57385,49.30264,707446,22,1035,1007804024,11,1007040417,2,-42,"Svidník,,AS",2662,1614098519544,23,17,41,59,"Prešov, AS",0
21.3156,49.1498,701411,33,1059,1007802510,24,1007040359,2,44,"Raslavice, Hlavná",331,1614098534535,23,17,42,14,"Koprivnica, Jednota",1
21.25081,48.98474,708459,231,1065,1007804577,9,1007040438,2,-62,"Prešov,,AS ",2361,1614098864643,23,17,47,44,"Poprad, AS",1
21.11468,49.14306,708455,38,1066,1007804512,1,1007040437,2,-55,"Drienica, hotel Javorná",202,1614098879668,23,17,47,59,"Sabinov, AS",0
20.95829,48.96818,707419,32,1065,1007803483,7,1007040404,2,-55,"Víťaz, č.d. 132",623,1614098879668,23,17,47,59,"Prešov, AS",0
21.25806,49.01087,707442,70,1050,1007803894,37,1007040414,2,97,"Ľubotice, Dopravný podnik ",2897,1614098894858,23,17,48,14,"Prešov, AS",0
21.25267,48.99635,708403,20,1060,1007804201,4,1007040431,2,40,"Prešov,Nemocnica J.A.Reimana",2355,1614098894858,23,17,48,14,"Lipany, AS",0
21.08955,49.10387,708452,1,1070,1007804473,15,1007040435,2,-253,"Sabinov,,AS",2316,1614098924670,23,17,48,44,"Jakubovany, hasičská zbrojnica",1
21.04959,49.16669,708468,41,1050,1007804695,24,1007040441,2,-40,Ľutina most,217,1614098924670,23,17,48,44,"Olejníkov, Majdan, rázc.",1
21.36751,49.29617,701402,2,1040,1007802310,16,1007040355,2,9,"Beloveža, č.d. 33",740,1614098939699,23,17,48,59,"Bardejov, AS",0
21.29955,48.95587,707401,25,1055,1007803089,6,1007040395,2,222,"Dulova Ves, č.d.132",1044,1614098939699,23,17,48,59,"Zlatá Baňa, Čierny les",1
21.27119,48.87197,707408,45,1045,1007803245,15,1007040399,2,-68,"Drienov, nám ",1133,1614098939699,23,17,48,59,"Lemešany, nám.",1
21.12301,48.91578,707416,75,1020,1007803372,27,1007040401,2,128,"Sedlice, ZŠ",686,1614098939699,23,17,48,59,"Klenov, OcÚ",1
21.00078,49.02202,707421,136,1045,1007803568,26,1007040405,2,107,"Hendrichovce, OcÚ",584,1614098939699,23,17,48,59,"Prešov, AS",0
21.08956,49.10386,708452,1,1070,1007804473,15,1007040435,2,-193,"Sabinov,,AS",2316,1614098969778,23,17,49,29,"Jakubovany, hasičská zbrojnica",1
21.11851,48.918,707416,75,1020,1007803372,28,1007040401,2,125,"Sedlice, OcÚ",684,1614098984709,23,17,49,44,"Klenov, OcÚ",1
21.31258,49.08971,701412,12,1040,1007802543,17,1007040360,2,63,"Tulčík, kostol ",921,1614099014732,23,17,50,14,"Bardejov, AS",0
21.31258,49.08971,701412,12,1040,1007802543,17,1007040360,2,63,"Tulčík, kostol ",921,1614099029717,23,17,50,29,"Bardejov, AS",0
21.20102,49.31187,701424,8,1040,1007802837,23,1007040367,2,50,"Mokroluh, Jednota ",946,1614099029717,23,17,50,29,"Bardejov, AS",0
20.97694,48.96261,707419,32,1065,1007803483,9,1007040404,2,11,"Ovčie, OcÚ",630,1614099029717,23,17,50,29,"Prešov, AS",0
21.09981,49.10089,708461,46,1062,1007804590,25,1007040439,2,182,Sabinov Dom kultúry,173,1614099059743,23,17,50,59,"Sabinov, AS",0
21.3648,49.1404,701411,33,1059,1007802510,27,1007040359,2,105,"Lopúchov, č.d. 48",337,1614099074942,23,17,51,14,"Koprivnica, Jednota",1
21.3648,49.1404,701411,33,1059,1007802510,27,1007040359,2,105,"Lopúchov, č.d. 48",337,1614099106033,23,17,51,46,"Koprivnica, Jednota",1
21.3648,49.1404,701411,33,1059,1007802510,27,1007040359,2,105,"Lopúchov, č.d. 48",337,1614099119783,23,17,51,59,"Koprivnica, Jednota",1
21.3159,49.10717,701412,12,1040,1007802543,18,1007040360,2,38,Demjata ,923,1614099119783,23,17,51,59,"Bardejov, AS",0
21.14286,49.10779,707435,16,1075,1007803760,1,1007040410,2,0,Jakubovany Hasičská zbrojnica,177,1614099119783,23,17,51,59,"Prešov, AS",0
21.31568,49.14978,701412,49,1045,1007802578,24,1007040360,2,-119,"Raslavice, Hlavná",331,1614099134773,23,17,52,14,"Prešov, AS",1
21.3159,49.10717,701412,12,1040,1007802543,18,1007040360,2,38,Demjata ,923,1614099134773,23,17,52,14,"Bardejov, AS",0
21.3159,49.10717,701412,12,1040,1007802543,18,1007040360,2,38,Demjata ,923,1614099164796,23,17,52,44,"Bardejov, AS",0
20.87796,49.26106,701420,18,1050,1007802792,6,1007040365,2,-38,"Ľubotín,aut.st.",2088,1614099164796,23,17,52,44,"Bardejov, AS",0
20.87796,49.26106,701420,18,1050,1007802792,6,1007040365,2,-38,"Ľubotín,aut.st.",2088,1614099179796,23,17,52,59,"Bardejov, AS",0
21.25161,48.969,707410,56,1030,1007803271,27,1007040400,2,94,"Prešov, ZVL",420,1614099179796,23,17,52,59,"Prešov, AS",0
21.3159,49.10717,701412,12,1040,1007802543,18,1007040360,2,38,Demjata ,923,1614099194781,23,17,53,14,"Bardejov, AS",0
21.35225,49.38597,701428,26,1055,1007802901,18,1007040369,2,323,Smilno trafostanica,145,1614099254822,23,17,54,14,"Bardejov, AS",0
21.14284,49.10779,707435,16,1075,1007803760,1,1007040410,2,-198,Jakubovany Hasičská zbrojnica,177,1614099254822,23,17,54,14,"Prešov, AS",0
21.30919,49.42026,701427,34,1070,1007802861,1,1007040368,2,0,Becherov garáž,149,1614099269791,23,17,54,29,"Bardejov, AS",0
21.51284,49.11131,707445,36,1070,1007803990,22,1007040416,2,24,"Giraltovce, kult. dom",1460,1614099269791,23,17,54,29,"Prešov, AS",0
21.30926,49.42008,701427,34,1070,1007802861,1,1007040368,2,189,Becherov garáž,149,1614099299922,23,17,54,59,"Bardejov, AS",0
21.25093,48.97941,707410,56,1030,1007803271,28,1007040400,2,142,"Prešov, Nový Solivar ",1139,1614099299922,23,17,54,59,"Prešov, AS",0
21.0844,49.10808,708455,38,1066,1007804512,7,1007040437,2,-71,"Sabinov, Begálka",191,1614099344796,23,17,55,44,"Sabinov, AS",0
21.14285,49.1078,707435,16,1075,1007803760,1,1007040410,2,-78,Jakubovany Hasičská zbrojnica,177,1614099404847,23,17,56,44,"Prešov, AS",0
20.91914,49.21499,707432,27,1005,1007803747,23,1007040409,2,265,"Kyjov,rázc.",2148,1614099599952,23,17,59,59,"Spišská Stará Ves, aut.st.",1
21.31587,49.1074,701412,49,1045,1007802578,26,1007040360,2,19,Demjata ,923,1614099614928,23,18,0,14,"Prešov, AS",1
20.91914,49.21499,707432,27,1005,1007803747,23,1007040409,2,265,"Kyjov,rázc.",2148,1614099614928,23,18,0,14,"Spišská Stará Ves, aut.st.",1
21.04619,48.9714,707419,32,1065,1007803483,16,1007040404,2,-19,"Križovany, ŠM",642,1614099659980,23,18,0,59,"Prešov, AS",0
21.39213,49.09549,707444,39,1045,1007803967,18,1007040415,2,-37,Proč ,905,1614099659980,23,18,0,59,"Giraltovce, AS",1
21.31237,49.09031,701412,49,1045,1007802578,27,1007040360,2,41,"Tulčík, kostol ",921,1614099720034,23,18,2,0,"Prešov, AS",1
21.40858,48.95224,707401,25,1055,1007803089,20,1007040395,2,-17,"Zlatá Baňa, polesie ",1066,1614099750007,23,18,2,30,"Zlatá Baňa, Čierny les",1
21.31259,49.0895,701412,49,1045,1007802578,27,1007040360,2,20,"Tulčík, kostol ",921,1614099779997,23,18,2,59,"Prešov, AS",1
21.31259,49.0895,701412,49,1045,1007802578,27,1007040360,2,20,"Tulčík, kostol ",921,1614099795026,23,18,3,15,"Prešov, AS",1
21.2507,48.98468,701412,26,1085,1007802530,3,1007040360,2,-289,"Prešov,,AS ",2361,1614099825052,23,18,3,45,"Bardejov, AS",0
21.41809,48.95053,707401,25,1055,1007803089,21,1007040395,2,-51,"Zlatá Baňa, OcÚ ",1068,1614099855060,23,18,4,15,"Zlatá Baňa, Čierny les",1
21.41809,48.95053,707401,25,1055,1007803089,21,1007040395,2,-51,"Zlatá Baňa, OcÚ ",1068,1614099870074,23,18,4,30,"Zlatá Baňa, Čierny les",1
21.27019,48.85197,707408,66,1085,1007803229,15,1007040399,2,-193,"Lemešany,,nám.",2130,1614099870074,23,18,4,30,"Prešov, AS",0
21.41809,48.95053,707401,25,1055,1007803089,21,1007040395,2,-51,"Zlatá Baňa, OcÚ ",1068,1614099885082,23,18,4,45,"Zlatá Baňa, Čierny les",1
21.07112,49.00069,707419,15,1055,1007803521,23,1007040404,2,-49,"Chmiňany, cintorín",545,1614099885082,23,18,4,45,"Víťaz, kostol",1
21.25071,48.98467,701412,26,1085,1007802530,3,1007040360,2,-109,"Prešov,,AS ",2361,1614099990122,23,18,6,30,"Bardejov, AS",0
21.25071,48.98467,701412,26,1085,1007802530,3,1007040360,2,-109,"Prešov,,AS ",2361,1614100005115,23,18,6,45,"Bardejov, AS",0
21.41809,48.95053,707401,25,1055,1007803089,21,1007040395,2,-51,"Zlatá Baňa, OcÚ ",1068,1614100005115,23,18,6,45,"Zlatá Baňa, Čierny les",1
21.44405,49.03017,707448,9,1045,1007804071,26,1007040419,2,-26,"Pavlovce,,č.d.147",2423,1614100065148,23,18,7,45,"Pavlovce, otoč.",1
21.08195,49.29012,701419,15,1055,1007802767,54,1007040364,2,19,"Lukov, OcÚ ",1710,1614100080157,23,18,8,0,Livovská Huta,1
21.56975,49.21731,707446,22,1035,1007804024,16,1007040417,2,567,"Šarišský Štiavnik, č.d. 23",1308,1614100080157,23,18,8,0,"Prešov, AS",0
21.25115,48.98463,707445,53,1095,1007804002,1,1007040416,2,-457,"Prešov,,AS ",2361,1614100290264,23,18,11,30,"Giraltovce, AS",1
21.08962,49.10381,707431,34,1065,1007803713,23,1007040408,2,208,"Sabinov,,AS",2316,1614100320285,23,18,12,0,"Prešov, AS",0
21.25115,48.98463,707445,53,1095,1007804002,1,1007040416,2,-457,"Prešov,,AS ",2361,1614100320285,23,18,12,0,"Giraltovce, AS",1
21.04781,48.97472,707419,15,1055,1007803521,37,1007040404,2,-14,"Križovany, č.d. 61",644,1614100335279,23,18,12,15,"Víťaz, kostol",1
21.43973,49.02382,707448,16,1090,1007804066,13,1007040419,2,43,"Pavlovce,otoč.",2419,1614100350287,23,18,12,30,"Prešov, AS",0
21.25115,48.98463,707445,53,1095,1007804002,1,1007040416,2,-397,"Prešov,,AS ",2361,1614100350287,23,18,12,30,"Giraltovce, AS",1
21.43973,49.02382,707448,16,1090,1007804066,13,1007040419,2,43,"Pavlovce,otoč.",2419,1614100365291,23,18,12,45,"Prešov, AS",0
21.10646,49.09894,708403,20,1060,1007804201,15,1007040431,2,135,Sabinov ul. Prešovská,188,1614100365291,23,18,12,45,"Lipany, AS",0
21.04784,48.9747,707419,15,1055,1007803521,37,1007040404,2,46,"Križovany, č.d. 61",644,1614100395325,23,18,13,15,"Víťaz, kostol",1
21.25115,48.98463,707445,53,1095,1007804002,1,1007040416,2,-397,"Prešov,,AS ",2361,1614100395325,23,18,13,15,"Giraltovce, AS",1
21.10171,49.10147,708403,20,1060,1007804201,16,1007040431,2,144,Sabinov Slov. spor.,175,1614100425334,23,18,13,45,"Lipany, AS",0
21.23574,48.9897,707421,136,1045,1007803568,39,1007040405,2,30,"Prešov,,ul.17.novembra",2357,1614100515856,23,18,15,15,"Prešov, AS",0
21.25082,48.98508,707445,53,1095,1007804002,1,1007040416,2,-277,"Prešov,,AS ",2361,1614100515856,23,18,15,15,"Giraltovce, AS",1
21.23574,48.9897,707421,136,1045,1007803568,39,1007040405,2,30,"Prešov,,ul.17.novembra",2357,1614100530386,23,18,15,30,"Prešov, AS",0
21.0905,49.10383,708403,20,1060,1007804201,17,1007040431,2,-55,"Sabinov,,AS",2316,1614100530386,23,18,15,30,"Lipany, AS",0
21.0905,49.10383,708403,20,1060,1007804201,17,1007040431,2,-55,"Sabinov,,AS",2316,1614100560390,23,18,16,0,"Lipany, AS",0
21.25079,48.98477,707445,53,1095,1007804002,1,1007040416,2,-157,"Prešov,,AS ",2361,1614100635411,23,18,17,15,"Giraltovce, AS",1
21.25247,48.9964,701412,49,1045,1007802578,40,1007040360,2,-51,"Prešov,Nemocnica J.A.Reimana",2355,1614100785469,23,18,19,45,"Prešov, AS",1
21.49332,49.1017,707444,39,1045,1007803967,35,1007040415,2,23,"Kračúnovce, rázc. Kalnište nástupište 1",374,1614100845531,23,18,20,45,"Giraltovce, AS",1
20.94315,48.99921,708459,231,1065,1007804577,20,1007040438,2,-75,"Široké, OcÚ",614,1614100845531,23,18,20,45,"Poprad, AS",1
21.49332,49.1017,707444,39,1045,1007803967,35,1007040415,2,23,"Kračúnovce, rázc. Kalnište nástupište 1",374,1614100860535,23,18,21,0,"Giraltovce, AS",1
21.07536,49.15261,708468,40,1085,1007804674,24,1007040441,2,-67,"Jakovany, Dúbrava",208,1614100875564,23,18,21,15,"Sabinov, AS",0
21.28198,49.29714,701406,21,1105,1007802417,1,1007040357,2,-273,"Bardejov, AS pred žel.st.",2036,1614100980565,23,18,23,0,"Giraltovce, AS",1
21.28198,49.29714,701406,21,1105,1007802417,1,1007040357,2,-273,"Bardejov, AS pred žel.st.",2036,1614100995595,23,18,23,15,"Giraltovce, AS",1
21.2526,48.99638,707445,53,1095,1007804002,2,1007040416,2,-78,"Prešov,Nemocnica J.A.Reimana",2355,1614100995595,23,18,23,15,"Giraltovce, AS",1
21.25697,49.01064,707445,36,1070,1007803990,48,1007040416,2,-2,"Ľubotice, Dopravný podnik ",2897,1614101010693,23,18,23,30,"Prešov, AS",0
21.28228,49.29732,701429,9,1110,1007802922,1,1007040370,2,0,"Bardejov, AS pred žel.st.",2036,1614101130645,23,18,25,30,"Svidník, AS",1
21.25118,48.98527,707424,29,1110,1007803641,1,1007040406,2,-292,"Prešov,,AS ",2361,1614101220674,23,18,27,0,"Hermanovce, OcÚ",1
21.28241,49.29749,701412,59,1110,1007802583,6,1007040360,2,-367,"Bardejov, AS pred žel.st.",2036,1614101265684,23,18,27,45,"Prešov, AS",1
21.25118,48.98527,707424,29,1110,1007803641,1,1007040406,2,-292,"Prešov,,AS ",2361,1614101265684,23,18,27,45,"Hermanovce, OcÚ",1
20.99331,49.14352,708403,19,1100,1007804255,33,1007040431,2,171,Rožkovany žel. zast. nástupište 1,260,1614101265684,23,18,27,45,"Prešov, AS",1
21.28216,49.29749,701429,9,1110,1007802922,1,1007040370,2,-262,"Bardejov, AS pred žel.st.",2036,1614101280725,23,18,28,0,"Svidník, AS",1
21.25081,48.98476,707416,61,1110,1007803367,1,1007040401,2,-322,"Prešov,,AS ",2361,1614101280725,23,18,28,0,"Klenov, OcÚ",1
21.25076,48.98504,707424,29,1110,1007803641,1,1007040406,2,-232,"Prešov,,AS ",2361,1614101280725,23,18,28,0,"Hermanovce, OcÚ",1
21.25838,49.01086,707445,53,1095,1007804002,4,1007040416,2,-20,"Ľubotice, Dopravný podnik ",2897,1614101325963,23,18,28,45,"Giraltovce, AS",1
21.25322,48.97122,707408,66,1085,1007803229,29,1007040399,2,121,"Prešov, Košická ul. ",1141,1614101430888,23,18,30,30,"Prešov, AS",0
21.25104,48.97925,707408,66,1085,1007803229,30,1007040399,2,90,"Prešov, Nový Solivar ",1139,1614101460874,23,18,31,0,"Prešov, AS",0
21.25104,48.97925,707408,66,1085,1007803229,30,1007040399,2,90,"Prešov, Nový Solivar ",1139,1614101475792,23,18,31,15,"Prešov, AS",0
21.25104,48.97925,707408,66,1085,1007803229,30,1007040399,2,90,"Prešov, Nový Solivar ",1139,1614101490812,23,18,31,30,"Prešov, AS",0
20.88168,49.17798,708411,57,1095,1007804401,28,1007040433,2,46,"Oľšov, dol.koniec ",2853,1614101505802,23,18,31,45,"Bajerovce, OcÚ",1
21.25081,48.98483,707416,61,1110,1007803367,1,1007040401,2,-82,"Prešov,,AS ",2361,1614101535835,23,18,32,15,"Klenov, OcÚ",1
21.52049,49.11684,707446,122,1115,1007804026,26,1007040417,2,-259,"Giraltovce,,AS",1903,1614101550846,23,18,32,30,"Prešov, AS",0
21.28228,49.29732,701412,59,1110,1007802583,6,1007040360,2,-67,"Bardejov, AS pred žel.st.",2036,1614101565842,23,18,32,45,"Prešov, AS",1
21.25066,48.98484,708403,282,1115,1007804242,3,1007040431,2,-259,"Prešov,,AS ",2361,1614101595859,23,18,33,15,"Nižný Slavkov, horný koniec",0
21.2822,49.29738,701429,9,1110,1007802922,1,1007040370,2,38,"Bardejov, AS pred žel.st.",2036,1614101610852,23,18,33,30,"Svidník, AS",1
21.04298,49.12482,708403,19,1100,1007804255,35,1007040431,2,109,"Pečovská Nová Ves, nám.",230,1614101610852,23,18,33,30,"Prešov, AS",1
21.25066,48.98484,708403,282,1115,1007804242,3,1007040431,2,-199,"Prešov,,AS ",2361,1614101625848,23,18,33,45,"Nižný Slavkov, horný koniec",0
21.52047,49.11682,707446,122,1115,1007804026,26,1007040417,2,-199,"Giraltovce,,AS",1903,1614101655882,23,18,34,15,"Prešov, AS",0
21.25066,48.98484,708403,282,1115,1007804242,3,1007040431,2,-199,"Prešov,,AS ",2361,1614101670893,23,18,34,30,"Nižný Slavkov, horný koniec",0
21.25075,48.98453,707421,135,1115,1007803600,1,1007040405,2,-192,"Prešov,,AS ",2361,1614101685900,23,18,34,45,"Ovčie, OcÚ",1
21.27924,49.29312,701412,59,1110,1007802583,7,1007040360,2,31,"Bardejov, Krátky rad ",1164,1614101745910,23,18,35,45,"Prešov, AS",1
21.27882,49.29223,701414,47,1115,1007802649,2,1007040361,2,-113,"Bardejov, Krátky rad ",1164,1614101971029,23,18,39,31,"Raslavice, Hlavná",1
21.08968,49.10384,708403,19,1100,1007804255,40,1007040431,2,-18,"Sabinov,,AS",2316,1614102031072,23,18,40,31,"Prešov, AS",1
21.29077,49.33376,701429,9,1110,1007802922,9,1007040370,2,121,Bardejov Dlhá Lúka č.d. 2090,93,1614102091246,23,18,41,31,"Svidník, AS",1
21.38016,49.04456,707445,53,1095,1007804002,10,1007040416,2,26,"Nemcovce,  rázc.",860,1614102091246,23,18,41,31,"Giraltovce, AS",1
21.29077,49.33376,701429,9,1110,1007802922,9,1007040370,2,121,Bardejov Dlhá Lúka č.d. 2090,93,1614102106269,23,18,41,46,"Svidník, AS",1
21.38016,49.04456,707445,53,1095,1007804002,10,1007040416,2,26,"Nemcovce,  rázc.",860,1614102106269,23,18,41,46,"Giraltovce, AS",1
21.2232,49.00099,707424,29,1110,1007803641,4,1007040406,2,-78,"Prešov, Levočská ul.",461,1614102136142,23,18,42,16,"Hermanovce, OcÚ",1
21.38016,49.04456,707445,53,1095,1007804002,10,1007040416,2,26,"Nemcovce,  rázc.",860,1614102136142,23,18,42,16,"Giraltovce, AS",1
21.22319,49.00092,707416,61,1110,1007803367,5,1007040401,2,26,"Prešov, Levočská ul.",461,1614102181160,23,18,43,1,"Klenov, OcÚ",1
21.2669,49.29515,701423,27,1115,1007802824,3,1007040366,2,31,"Bardejov,IV.ZŠ",2027,1614102196187,23,18,43,16,"Frička, č.d.21",1
21.25657,49.24879,701412,59,1110,1007802583,12,1007040360,2,1,"Kľušov, OcÚ",294,1614102271233,23,18,44,31,"Prešov, AS",1
21.40742,49.04654,707445,53,1095,1007804002,14,1007040416,2,-40,"Lipníky, potraviny ",871,1614102271233,23,18,44,31,"Giraltovce, AS",1
20.95175,48.9726,708459,124,1100,1007804552,41,1007040438,2,-58,"Víťaz, Kostol",621,1614102271233,23,18,44,31,"Prešov, AS",0
21.25657,49.24879,701412,59,1110,1007802583,12,1007040360,2,1,"Kľušov, OcÚ",294,1614102286262,23,18,44,46,"Prešov, AS",1
21.09836,49.10013,707430,20,1125,1007803656,14,1007040407,2,29,Sabinov Dom kultúry,173,1614102511362,23,18,48,31,"Prešov, AS",0
21.29672,49.21357,701412,59,1110,1007802583,14,1007040360,2,42,"Kobyly, OcÚ",300,1614102691417,23,18,51,31,"Prešov, AS",1
21.25267,48.99638,707444,45,1125,1007803964,2,1007040415,2,-13,"Prešov,Nemocnica J.A.Reimana",2355,1614102706435,23,18,51,46,Čelovce,1
21.29981,49.26658,701407,27,1120,1007802462,9,1007040358,2,55,"Bardejov, Poštárka, č.d. 101",487,1614102721422,23,18,52,1,"Hankovce, otočište",1
