lon,lat,ROUTE_NUMBER,DIRECTION,BUS_STOP_ORDER_NUM,BUS_STOP_NUM_1,Current_Stop,BUS_STOP_SUB_NUM_2,BUS_STOP_NUM_2,Next_Stop,PLANNED_ROAD,REAL_ROAD,DELAY,VEHICLE_NUMBER,Current_Time,Current_Day,Current_Hour,Current_Minutes,Current_Seconds
21.23932,48.98582,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,532,-111,725,1614953493319,5,15,11,33
21.24287,48.98539,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,952,46,382,1614953493319,5,15,11,33
21.24441,48.99285,2,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,402,-26,735,1614953598339,5,15,13,18
21.24485,48.99229,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,335,-158,705,1614953658360,5,15,14,18
21.24355,48.99382,22,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,297,5,366,1614953718387,5,15,15,18
21.24421,48.99288,32A,T,6,4,Čierny most,0,531,Okružná,850,417,21,381,1614953748397,5,15,15,48
21.24335,48.99412,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,247,-160,734,1614953808425,5,15,16,48
21.2445,48.993,15,T,4,120,Moyzesova,0,205,Divadlo Jonáša Záborského,600,497,0,392,1614953808425,5,15,16,48
21.24401,48.99319,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,358,-153,734,1614953823431,5,15,17,3
21.24451,48.993,15,T,4,120,Moyzesova,0,205,Divadlo Jonáša Záborského,600,497,-15,392,1614953823431,5,15,17,3
21.24099,48.99236,29,P,8,532,Floriánova,2,531,Okružná,540,540,-90,393,1614953928441,5,15,18,48
21.23962,48.98581,27,T,6,26,Mestská hala,1,25,Škultétyho,327,150,-77,387,1614954003480,5,15,20,3
21.24302,48.99462,7,T,6,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,162,-17,739,1614954243546,5,15,24,3
21.24399,48.99334,11,T,9,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,303,303,-104,391,1614954243546,5,15,24,3
21.24156,48.9865,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,20,-42,723,1614954243546,5,15,24,3
21.2418,48.98661,34,T,13,25,Škultétyho,0,199,Prešovská univerzita,766,20,-156,346,1614954243546,5,15,24,3
21.2449,48.99216,27,T,8,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,318,-96,387,1614954258544,5,15,24,18
21.24007,48.98599,34,T,13,25,Škultétyho,0,199,Prešovská univerzita,766,160,-150,346,1614954258544,5,15,24,18
21.24431,48.99297,27,T,8,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,410,-88,387,1614954273545,5,15,24,33
21.24292,48.99463,11,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,168,-102,391,1614954273545,5,15,24,33
21.24411,48.99306,4,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,378,124,731,1614954273545,5,15,24,33
21.24401,48.99334,27,T,8,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-79,387,1614954288544,5,15,24,48
21.24293,48.98603,42,T,7,23,Priemyselné centrum,0,24,Štúrova,462,462,28,390,1614954288544,5,15,24,48
21.23706,48.98831,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,529,-19,723,1614954288544,5,15,24,48
21.24416,48.99301,4,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,388,97,731,1614954303548,5,15,25,3
21.24384,48.98721,42,T,8,24,Štúrova,0,4,Čierny most,650,177,30,390,1614954318555,5,15,25,18
21.24292,48.99456,7,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,201,-98,737,1614954333554,5,15,25,33
21.23542,48.99029,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,766,-13,723,1614954333554,5,15,25,33
21.24354,48.99391,32,P,5,2,Na Hlavnej,1,3,Veľká pošta,555,272,101,381,1614954333554,5,15,25,33
21.23614,48.98942,5,T,3,199,Prešovská univerzita,1,25,Škultétyho,706,83,-57,735,1614954333554,5,15,25,33
21.23547,48.99018,34,T,13,25,Škultétyho,0,199,Prešovská univerzita,766,766,-128,346,1614954333554,5,15,25,33
21.23757,48.98761,5,T,3,199,Prešovská univerzita,1,25,Škultétyho,706,301,-37,735,1614954348572,5,15,25,48
21.2437,48.99365,32,P,5,2,Na Hlavnej,1,3,Veľká pošta,555,312,103,381,1614954348572,5,15,25,48
21.24407,48.99309,7,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,378,-118,737,1614954393562,5,15,26,33
21.24353,48.98711,5,T,4,25,Škultétyho,0,4,Čierny most,635,161,-48,735,1614954453578,5,15,27,33
21.24463,48.99259,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,377,-44,732,1614954453578,5,15,27,33
21.24481,48.99229,18,T,1,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,326,-76,353,1614954528596,5,15,28,48
21.24439,48.98746,7,P,11,4,Čierny most,1,24,Štúrova,720,399,-121,737,1614954558602,5,15,29,18
21.24438,48.99298,29,T,4,120,Moyzesova,0,205,Divadlo Jonáša Záborského,600,554,-38,393,1614954573609,5,15,29,33
21.24407,48.99329,18,T,1,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-75,353,1614954573609,5,15,29,33
21.23558,48.98985,38,P,9,198,Duchnovičovo nám.,1,199,Prešovská univerzita,441,441,-126,745,1614954618619,5,15,30,18
21.2429,48.98536,7,P,11,4,Čierny most,1,24,Štúrova,720,720,-121,737,1614954618619,5,15,30,18
21.24399,48.99342,5,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-46,735,1614954663630,5,15,31,3
21.23937,48.98581,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,526,-117,745,1614954693627,5,15,31,33
21.24109,48.98628,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,673,-150,745,1614954753654,5,15,32,33
21.24462,48.99258,28,T,1,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,116,94,400,1614954843675,5,15,34,3
21.23697,48.98841,2,P,10,25,Škultétyho,0,199,Prešovská univerzita,766,536,33,736,1614955023719,5,15,37,3
21.23563,48.98987,34,P,9,198,Duchnovičovo nám.,1,199,Prešovská univerzita,441,441,103,345,1614955053719,5,15,37,33
21.23624,48.98923,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,84,89,345,1614955083713,5,15,38,3
21.23718,48.9881,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,229,102,345,1614955098734,5,15,38,18
21.2382,48.98688,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,386,116,345,1614955113751,5,15,38,33
21.24407,48.99313,23,P,2,2,Na Hlavnej,1,531,Okružná,800,362,8,386,1614955173750,5,15,39,33
21.2418,48.98654,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,739,95,345,1614955203767,5,15,40,3
21.24149,48.99207,23,P,2,2,Na Hlavnej,1,531,Okružná,800,625,7,386,1614955218772,5,15,40,18
21.24266,48.98677,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,806,92,345,1614955218772,5,15,40,18
21.24279,48.98613,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,879,91,345,1614955233793,5,15,40,33
21.24407,48.99307,28,P,14,2,Na Hlavnej,1,3,Veľká pošta,555,333,-79,405,1614955248781,5,15,40,48
21.24282,48.98643,2,T,4,24,Štúrova,0,4,Čierny most,650,35,-94,733,1614955263786,5,15,41,3
21.24297,48.98511,34,P,11,24,Štúrova,1,23,Priemyselné centrum,274,27,92,345,1614955263786,5,15,41,3
21.24003,48.99355,23,P,2,2,Na Hlavnej,1,531,Okružná,800,800,-43,386,1614955323795,5,15,42,3
21.24335,48.99417,4,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,110,-163,744,1614955458816,5,15,44,18
21.24452,48.99275,2,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,377,-114,733,1614955488819,5,15,44,48
21.24186,48.98664,27,P,9,4,Čierny most,0,25,Škultétyho,650,620,-20,387,1614955533811,5,15,45,33
21.24447,48.9928,12,P,19,186,Pavlovičovo nám.,0,205,Divadlo Jonáša Záborského,739,634,-114,402,1614955533811,5,15,45,33
21.24447,48.99281,12,P,19,186,Pavlovičovo nám.,0,205,Divadlo Jonáša Záborského,739,634,-128,402,1614955548820,5,15,45,48
21.24408,48.99303,4,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,373,48,722,1614955548820,5,15,45,48
21.23792,48.9873,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,410,-106,725,1614955563823,5,15,46,3
21.24435,48.99296,12,P,19,186,Pavlovičovo nám.,0,205,Divadlo Jonáša Záborského,739,665,-148,402,1614955578828,5,15,46,18
21.24343,48.99396,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,272,-121,705,1614955578828,5,15,46,18
21.236,48.98955,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,696,-94,725,1614955593839,5,15,46,33
21.244,48.99319,32,P,5,2,Na Hlavnej,1,3,Veľká pošta,555,338,61,375,1614955593839,5,15,46,33
21.2434,48.99399,12,T,12,2,Na Hlavnej,1,3,Veľká pošta,555,272,84,385,1614955608846,5,15,46,48
21.23539,48.99034,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,766,-101,725,1614955623853,5,15,47,3
21.24291,48.99455,22,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,171,-203,403,1614955698876,5,15,48,18
21.24119,48.98631,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,686,56,726,1614955758891,5,15,49,18
21.24286,48.98624,7,T,4,24,Štúrova,0,4,Čierny most,650,17,-3,737,1614955758891,5,15,49,18
21.24411,48.99306,22,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,343,-225,403,1614955758891,5,15,49,18
21.24174,48.98648,38,P,11,25,Škultétyho,1,35,Železničná stanica,1110,13,47,726,1614955773892,5,15,49,33
21.24284,48.98648,7,T,4,24,Štúrova,0,4,Čierny most,650,41,-13,737,1614955773892,5,15,49,33
21.24353,48.99394,5,P,4,2,Na Hlavnej,1,3,Veľká pošta,555,272,-15,736,1614955773892,5,15,49,33
21.24348,48.98997,12,T,13,3,Veľká pošta,0,186,Pavlovičovo nám.,520,316,44,385,1614955788889,5,15,49,48
21.24447,48.99268,5,P,4,2,Na Hlavnej,1,3,Veľká pošta,555,428,-51,736,1614955833914,5,15,50,33
21.23832,48.99176,12,T,14,186,Pavlovičovo nám.,0,185,Kúpeľná,300,300,45,385,1614955893920,5,15,51,33
21.24452,48.99267,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,377,-72,724,1614955908924,5,15,51,48
21.24399,48.99335,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-69,724,1614955938915,5,15,52,18
21.23574,48.99455,12,T,15,185,Kúpeľná,0,184,Gym.sv.Moniky,462,388,30,385,1614955953922,5,15,52,33
21.24406,48.9931,7,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,353,-24,739,1614956088951,5,15,54,48
21.24394,48.99339,14,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,86,408,1614956088951,5,15,54,48
21.24163,48.98646,5D,T,3,199,Prešovská univerzita,1,25,Škultétyho,706,706,-116,733,1614956298987,5,15,58,18
21.24462,48.9926,4,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,364,-8,731,1614956464032,5,16,1,4
21.24427,48.99295,5D,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,414,-190,733,1614956584071,5,16,3,4
21.24397,48.9933,45,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,31,350,1614956689098,5,16,4,49
21.24367,48.99362,45,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,46,-4,350,1614956734105,5,16,5,34
21.244,48.99329,32,P,5,2,Na Hlavnej,1,3,Veľká pošta,555,358,103,381,1614956749124,5,16,5,49
21.2444,48.99276,28,T,2,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,389,-93,405,1614956794112,5,16,6,34
21.24497,48.99199,44,P,1,3,Veľká pošta,1,4,Čierny most,220,110,-21,390,1614956824111,5,16,7,4
21.24283,48.99477,28,T,3,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,168,-120,405,1614956869137,5,16,7,49
21.24409,48.99309,28,P,14,2,Na Hlavnej,1,3,Veľká pošta,555,358,26,400,1614956944139,5,16,9,4
21.24159,48.98646,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,706,-27,723,1614957049173,5,16,10,49
21.23613,48.98938,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,72,-81,346,1614957064196,5,16,11,4
21.23934,48.9858,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,532,-54,346,1614957109189,5,16,11,49
21.23994,48.98593,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,588,-59,346,1614957124195,5,16,12,4
21.244,48.99335,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-171,729,1614957244224,5,16,14,4
21.24422,48.99293,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,408,-64,740,1614957349233,5,16,15,49
21.24448,48.99271,32A,T,6,4,Čierny most,0,531,Okružná,850,365,-5,375,1614957364234,5,16,16,4
21.24457,48.9924,22,T,11,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,303,209,-28,403,1614957364234,5,16,16,4
21.24423,48.99313,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,444,-256,738,1614957379238,5,16,16,19
21.24141,48.99214,32A,T,6,4,Čierny most,0,531,Okružná,850,609,19,375,1614957409246,5,16,16,49
21.24452,48.993,15,T,4,120,Moyzesova,0,205,Divadlo Jonáša Záborského,600,543,-14,392,1614957439266,5,16,17,19
21.24009,48.99343,32A,T,6,4,Čierny most,0,531,Okružná,850,779,37,375,1614957439266,5,16,17,19
21.2411,48.98631,27,T,6,26,Mestská hala,1,25,Škultétyho,327,268,75,387,1614957469278,5,16,17,49
21.24234,48.98671,27,T,7,25,Škultétyho,0,4,Čierny most,635,63,43,387,1614957529290,5,16,18,49
21.24484,48.99222,39,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,322,-103,356,1614957559282,5,16,19,19
21.23948,48.99384,29,P,8,532,Floriánova,2,531,Okružná,540,466,-183,393,1614957604282,5,16,20,4
21.24406,48.99314,45,P,13,2,Na Hlavnej,1,3,Veľká pošta,555,363,84,370,1614957604282,5,16,20,4
21.24407,48.99305,45,P,13,2,Na Hlavnej,1,3,Veľká pošta,555,368,71,370,1614957619283,5,16,20,19
21.24138,48.99196,29,P,9,531,Okružná,1,114,Grešova,500,159,-150,393,1614957634297,5,16,20,34
21.24276,48.99235,29,P,9,531,Okružná,1,114,Grešova,500,272,-140,393,1614957649306,5,16,20,49
21.24422,48.99289,45,P,13,2,Na Hlavnej,1,3,Veľká pošta,555,388,48,370,1614957649306,5,16,20,49
21.24434,48.99285,29,P,9,531,Okružná,1,114,Grešova,500,409,-154,393,1614957694303,5,16,21,34
21.24449,48.99273,#,R,1,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,270,164,-83,389,1614957709305,5,16,21,49
21.24431,48.99294,#,R,1,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,270,203,-95,389,1614957739328,5,16,22,19
21.24488,48.99222,27,T,8,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,326,20,387,1614957739328,5,16,22,19
21.2445,48.99272,24,T,10,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,377,-30,380,1614957739328,5,16,22,19
21.24402,48.99329,24,T,10,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-27,380,1614957769322,5,16,22,49
21.24432,48.99297,27,T,8,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,414,-15,387,1614957799328,5,16,23,19
21.24401,48.99335,27,T,8,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-8,387,1614957814342,5,16,23,34
21.24162,48.98652,34,T,13,25,Škultétyho,0,199,Prešovská univerzita,766,20,-237,345,1614957919349,5,16,25,19
21.24354,48.99377,32,P,5,2,Na Hlavnej,1,3,Veľká pošta,555,272,79,375,1614957964356,5,16,26,4
21.24313,48.99435,4,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,211,-66,742,1614958024371,5,16,27,4
21.23609,48.98936,5,T,3,199,Prešovská univerzita,1,25,Škultétyho,706,70,-219,736,1614958099394,5,16,28,19
21.23563,48.98984,38,P,9,198,Duchnovičovo nám.,1,199,Prešovská univerzita,441,441,-30,725,1614958129422,5,16,28,49
21.24479,48.99305,29,T,4,120,Moyzesova,0,205,Divadlo Jonáša Záborského,600,469,-17,393,1614958129422,5,16,28,49
21.24421,48.99299,29,T,4,120,Moyzesova,0,205,Divadlo Jonáša Záborského,600,518,-30,393,1614958159415,5,16,29,19
21.24344,48.99384,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,277,-24,734,1614958189424,5,16,29,49
21.24258,48.98676,5,T,4,25,Škultétyho,0,4,Čierny most,635,80,-193,736,1614958189424,5,16,29,49
21.24395,48.9934,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,-182,705,1614958219437,5,16,30,19
21.2416,48.98646,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,706,-13,725,1614958234431,5,16,30,34
21.24454,48.99273,8,T,9,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,347,-127,743,1614958369475,5,16,32,49
21.24409,48.99311,21,P,2,2,Na Hlavnej,1,114,Grešova,510,370,52,359,1614958429495,5,16,33,49
21.24471,48.99234,32A,T,6,4,Čierny most,0,531,Okružná,850,347,112,381,1614958444503,5,16,34,4
21.24452,48.99264,32A,T,6,4,Čierny most,0,531,Okružná,850,384,81,381,1614958489514,5,16,34,49
21.2441,48.99317,28,T,2,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,19,400,1614958504521,5,16,35,4
21.24311,48.99436,28,T,3,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,174,8,400,1614958534522,5,16,35,34
21.24455,48.99297,19,P,5,120,Moyzesova,1,3,Veľká pošta,720,525,-54,399,1614958639552,5,16,37,19
21.23965,48.99376,32,P,1,531,Okružná,1,532,Floriánova,400,40,3,381,1614958714573,5,16,38,34
21.23878,48.99455,32,P,1,531,Okružná,1,532,Floriánova,400,149,19,381,1614958729573,5,16,38,49
21.23652,48.98884,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,134,-5,382,1614958789587,5,16,39,49
21.23763,48.98754,34,P,10,199,Prešovská univerzita,1,24,Štúrova,952,296,10,382,1614958804588,5,16,40,4
21.24348,48.99267,23,P,2,2,Na Hlavnej,1,531,Okružná,800,480,-36,386,1614958834596,5,16,40,34
21.23847,48.99165,12,P,18,185,Kúpeľná,1,186,Pavlovičovo nám.,305,18,-47,385,1614958864597,5,16,41,4
21.24046,48.99305,23,P,2,2,Na Hlavnej,1,531,Okružná,800,767,-17,386,1614958879603,5,16,41,19
21.23829,48.99107,12,P,18,185,Kúpeľná,1,186,Pavlovičovo nám.,305,103,-54,385,1614958894609,5,16,41,34
21.23967,48.99053,12,P,18,185,Kúpeľná,1,186,Pavlovičovo nám.,305,237,-46,385,1614958909609,5,16,41,49
21.24108,48.99011,12,P,19,186,Pavlovičovo nám.,0,205,Divadlo Jonáša Záborského,739,21,-55,385,1614958939624,5,16,42,19
21.24002,48.99349,23,P,2,2,Na Hlavnej,1,531,Okružná,800,800,-55,386,1614958939624,5,16,42,19
21.24383,48.99361,4,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,29,-55,746,1614958939624,5,16,42,19
21.24189,48.98989,12,P,19,186,Pavlovičovo nám.,0,205,Divadlo Jonáša Záborského,739,95,-46,385,1614958954631,5,16,42,34
21.24321,48.99431,1,T,8,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,145,4,732,1614958969640,5,16,42,49
21.24493,48.99212,12,P,19,186,Pavlovičovo nám.,0,205,Divadlo Jonáša Záborského,739,599,-27,385,1614959044655,5,16,44,4
21.24434,48.99298,2,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,393,-87,739,1614959059672,5,16,44,19
21.243,48.98699,38,T,8,35,Železničná stanica,0,25,Škultétyho,990,891,-102,723,1614959074670,5,16,44,34
21.24297,48.98698,38,T,8,35,Železničná stanica,0,25,Škultétyho,990,891,-117,723,1614959089684,5,16,44,49
21.24367,48.99314,22,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,353,45,403,1614959089684,5,16,44,49
21.23876,48.98633,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,278,-129,723,1614959164701,5,16,46,4
21.23728,48.98804,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,494,-116,723,1614959179716,5,16,46,19
21.24364,48.99365,11,P,7,2,Na Hlavnej,1,3,Veľká pošta,555,302,-71,391,1614959314746,5,16,48,34
21.24284,48.98605,7,T,3,23,Priemyselné centrum,0,24,Štúrova,462,462,46,735,1614959314746,5,16,48,34
21.24398,48.99325,11,P,7,2,Na Hlavnej,1,3,Veľká pošta,555,348,-91,391,1614959344747,5,16,49,4
21.24411,48.99301,24,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,388,-18,380,1614959344747,5,16,49,4
21.24269,48.98666,7,T,4,24,Štúrova,0,4,Čierny most,650,76,32,735,1614959344747,5,16,49,4
21.24313,48.98983,12,T,13,3,Veľká pošta,0,186,Pavlovičovo nám.,520,316,19,402,1614959404792,5,16,50,4
21.23941,48.98579,38,P,10,199,Prešovská univerzita,1,25,Škultétyho,706,532,-89,745,1614959464807,5,16,51,4
21.24075,48.99024,12,T,13,3,Veľká pošta,0,186,Pavlovičovo nám.,520,486,4,402,1614959464807,5,16,51,4
21.24384,48.99358,8,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,58,18,728,1614959479821,5,16,51,19
21.24347,48.99393,8,P,10,2,Na Hlavnej,1,3,Veľká pošta,555,282,81,729,1614959689912,5,16,54,49
21.24314,48.99426,42,P,1,2,Na Hlavnej,1,3,Veľká pošta,555,237,13,389,1614959749944,5,16,55,49
21.24448,48.99273,10,T,13,4,Čierny most,1,114,Grešova,500,372,-61,378,1614959809990,5,16,56,49
21.24426,48.9931,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,452,4,740,1614959824993,5,16,57,4
21.24404,48.99338,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,461,2,740,1614959839991,5,16,57,19
21.2448,48.98754,5D,T,4,25,Škultétyho,0,4,Čierny most,635,242,-107,739,1614959930019,5,16,58,50
21.2433,48.99425,4,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,110,41,742,1614960050080,5,17,0,50
21.24406,48.99335,5D,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,440,-78,739,1614960080076,5,17,1,20
21.24274,48.99495,5D,T,6,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,197,-72,739,1614960125084,5,17,2,5
21.24453,48.99273,28,T,2,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,377,-57,384,1614960350170,5,17,5,50
21.24453,48.99274,28,T,2,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,377,-72,384,1614960365170,5,17,6,5
21.24453,48.99294,10,P,5,120,Moyzesova,1,3,Veľká pošta,720,487,-17,378,1614960395184,5,17,6,35
21.23542,48.9901,38,P,9,198,Duchnovičovo nám.,1,199,Prešovská univerzita,441,423,21,726,1614960470184,5,17,7,50
21.24285,48.98623,2,T,4,24,Štúrova,0,4,Čierny most,650,23,-5,737,1614960575214,5,17,9,35
21.2428,48.98665,2,T,4,24,Štúrova,0,4,Čierny most,650,65,-25,737,1614960590229,5,17,9,50
21.2449,48.98759,38,P,11,25,Škultétyho,1,35,Železničná stanica,1110,280,11,726,1614960650229,5,17,10,50
21.2436,48.99384,8,T,10,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,69,-17,724,1614960710259,5,17,11,50
21.24451,48.99272,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,381,-84,734,1614960800296,5,17,13,20
21.24468,48.99255,2,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,347,-70,737,1614960830304,5,17,13,50
21.24272,48.99478,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,156,8,732,1614960830304,5,17,13,50
21.24348,48.99387,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,272,16,732,1614960845312,5,17,14,5
21.24416,48.99321,2,T,5,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,427,-80,737,1614960860312,5,17,14,20
21.24394,48.99346,1,T,8,205,Divadlo Jonáša Záborského,0,2,Na Hlavnej,290,17,-125,734,1614960875321,5,17,14,35
21.24436,48.99296,22,T,16,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,303,256,42,394,1614960905335,5,17,15,5
21.24396,48.9934,22,T,16,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,303,303,55,394,1614960920334,5,17,15,20
21.24396,48.9934,22,T,16,113,Kpt.Nálepku,0,205,Divadlo Jonáša Záborského,303,303,47,394,1614960935364,5,17,15,35
21.24291,48.99461,5,P,4,2,Na Hlavnej,1,3,Veľká pošta,555,181,23,736,1614961115378,5,17,18,35
21.24448,48.99271,32A,T,6,4,Čierny most,0,531,Okružná,850,362,-171,375,1614961130388,5,17,18,50
21.24385,48.98723,27,T,7,25,Škultétyho,0,4,Čierny most,635,173,8,387,1614961190405,5,17,19,50
21.24213,48.99225,32A,T,6,4,Čierny most,0,531,Okružná,850,554,-175,375,1614961190405,5,17,19,50
21.24213,48.99225,32A,T,6,4,Čierny most,0,531,Okružná,850,554,-175,375,1614961205425,5,17,20,5
21.24213,48.99225,32A,T,6,4,Čierny most,0,531,Okružná,850,554,-175,375,1614961220418,5,17,20,20
21.24385,48.98723,27,T,7,25,Škultétyho,0,4,Čierny most,635,173,8,387,1614961250426,5,17,20,50
21.24213,48.99225,32A,T,6,4,Čierny most,0,531,Okružná,850,554,-175,375,1614961280434,5,17,21,20
21.23609,48.98934,5,T,3,199,Prešovská univerzita,1,25,Škultétyho,706,57,-135,737,1614961595622,5,17,26,35
21.237,48.98842,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,536,-120,745,1614961595622,5,17,26,35
21.23624,48.98929,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,647,-119,745,1614961610636,5,17,26,50
21.24451,48.99275,1,T,7,4,Čierny most,0,205,Divadlo Jonáša Záborského,461,385,-25,738,1614961625622,5,17,27,5
21.23537,48.9902,38,P,9,198,Duchnovičovo nám.,1,199,Prešovská univerzita,441,414,50,723,1614961625622,5,17,27,5
21.23537,48.9902,38,P,9,198,Duchnovičovo nám.,1,199,Prešovská univerzita,441,414,50,723,1614961655633,5,17,27,35
21.23545,48.99033,38,T,9,25,Škultétyho,0,199,Prešovská univerzita,766,766,-120,745,1614961670639,5,17,27,50
21.23537,48.9902,38,P,9,198,Duchnovičovo nám.,1,199,Prešovská univerzita,441,414,50,723,1614961685637,5,17,28,5
21.24126,48.98635,5,T,3,199,Prešovská univerzita,1,25,Škultétyho,706,667,-124,737,1614961700651,5,17,28,20
21.24289,48.99463,1,P,9,2,Na Hlavnej,1,3,Veľká pošta,555,181,51,740,1614961700651,5,17,28,20
21.24401,48.99314,32,P,5,2,Na Hlavnej,1,3,Veľká pošta,555,343,-27,375,1614961700651,5,17,28,20
